site_id,site_name,commissioned_date,province,district,latitude,longitude,array_size_kwp,panel_type,notes,created_at,updated_at
BB227,BB0227P,19.09.23,Battambang,,,,6.7,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
BB228,BB0228P,08.10.22,Battambang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
BB229,BB0229P,06.10.22,Battambang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
BB230,BB0230P,04.10.22,Battambang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
BB233,BB0233P,11.07.21,Battambang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.9 kW,31.10.25 03:26,31.10.25 03:26
BB234,BB0234P,11.07.21,Battambang,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
BB235,BB0235P,07.07.21,Battambang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
BB236,BB0236P,05.07.21,Battambang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
BB237,BB0237P,04.07.21,Battambang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
BB238,BB0238P,02.07.21,Battambang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
BB239,BB0239P,06.10.22,Battambang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.2 kW,31.10.25 03:26,31.10.25 03:26
BB240,BB0240P,24.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
BB241,BB0241P,20.11.23,Battambang,,,,6.48,540W 52240289,PO: PON2023301573 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
BB242,BB0242P,07.07.21,Battambang,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.5 kW,31.10.25 03:26,31.10.25 03:26
BB243,BB0243P,04.06.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
BB244,BB0244P,11.10.22,Battambang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
BB245,BB0245RR,10.10.22,Battambang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
BB246,BB0246P,29.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
BB247,BB0247P,07.08.24,Battambang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
BB248,BB0248R5,21.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
BB250,BB0250P,24.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BB251,BB0251R5,07.08.24,Battambang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
BB252,BB0252R5,29.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
BB254,BB0254P,30.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
BB255,BB0255P,20.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
BB256,BB0256P,03.05.24,Battambang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BB257,BB0257P,28.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.3 kW,31.10.25 03:26,31.10.25 03:26
BB258,BB0258P,28.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
BB259,BB0259P,19.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
BB260,BB0260P,07.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
BB261,BB0261P,07.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
BB262,BB0262P,05.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
BB263,BB0263,06.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
BB264,BB0264,05.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
BB265,BB0265P,05.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
BB266,BB0266P,05.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
BB267,BB0267P,25.05.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.3 kW,31.10.25 03:26,31.10.25 03:26
BB268,BB0268P,06.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.4 kW,31.10.25 03:26,31.10.25 03:26
BB269,BB0269P,06.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
BB270,BB0270P,05.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
BB271,BB0271P,06.06.21,Battambang,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
BB272,BB0272P,25.05.22,Battambang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
BB273,BB0273P,18.09.23,Battambang,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
BB276,BB0276P,04.05.24,Battambang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
BB277,BB0277P,19.10.23,Battambang,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
BB279,BB0279P,22.11.23,Battambang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
BM000,BM0000,01.10.22,Banteay Meanchey,,,,5.32,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.8 kW,31.10.25 03:26,31.10.25 03:26
BM007,BM0007,19.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
BM027,BM0027R6,11.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
BM028,BM0028R6,21.07.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
BM030,BM0030RD,17.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
BM031,BM0031RD,18.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.5 kW,31.10.25 03:26,31.10.25 03:26
BM037,BM0037PT,05.06.22,Banteay Meanchey,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 14.8 kW,31.10.25 03:26,31.10.25 03:26
BM039,BM0039P,10.08.24,Banteay Meanchey,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.7 kW,31.10.25 03:26,31.10.25 03:26
BM040,BM0040P,11.08.24,Banteay Meanchey,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BM049,BM0049P,09.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
BM050,BM0050P,10.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
BM051,BM0051P,07.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
BM052,BM0052P,05.06.22,Banteay Meanchey,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.5 kW,31.10.25 03:26,31.10.25 03:26
BM054,BM0054RD,10.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.6 kW,31.10.25 03:26,31.10.25 03:26
BM055,BM0055R5,08.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.4 kW,31.10.25 03:26,31.10.25 03:26
BM056,BM0056P,12.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
BM057,BM0057RD,18.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.5 kW,31.10.25 03:26,31.10.25 03:26
BM058,BM0058R5,05.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
BM059,BM0059PT,07.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.4 kW,31.10.25 03:26,31.10.25 03:26
BM060,BM0060P,22.07.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.9 kW,31.10.25 03:26,31.10.25 03:26
BM061,BM0061R6,21.07.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.6 kW,31.10.25 03:26,31.10.25 03:26
BM066,BM0066,20.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.4 kW,31.10.25 03:26,31.10.25 03:26
BM068,BM0068P,20.11.23,Banteay Meanchey,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.3 kW,31.10.25 03:26,31.10.25 03:26
BM070,BM0070P,10.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
BM072,BM0072P,08.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
BM074,BM0074P,29.10.23,Banteay Meanchey,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BM075,BM0075P,16.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
BM076,BM0076,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 5.4 kW,31.10.25 03:26,31.10.25 03:26
BM078,BM0078P,10.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
BM079,BM0079P,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BM080,BM0080R5,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
BM084,BM0084R6,15.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
BM087,BM0087R5,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.3 kW,31.10.25 03:26,31.10.25 03:26
BM092,BM0092,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
BM093,BM0093RD,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
BM094,BM0094,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 7.1 kW,31.10.25 03:26,31.10.25 03:26
BM101,BM0101R5,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
BM103,BM0103RD,17.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
BM104,BM0104P,11.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
BM105,BM0105R6,,Banteay Meanchey,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
BM106,BM0106P,13.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.2 kW,31.10.25 03:26,31.10.25 03:26
BM108,BM0108P,29.10.23,Banteay Meanchey,,,,6.7,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.7 kW,31.10.25 03:26,31.10.25 03:26
BM113,BM0113PT,02.10.22,Banteay Meanchey,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.9 kW,31.10.25 03:26,31.10.25 03:26
BM115,BM0115P,22.07.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BM116,BM0116P,17.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
BM117,BM0117P,12.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
BM119,BM0119P,15.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
BM120,BM0120P,10.08.24,Banteay Meanchey,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
BM124,BM0124MB,14.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.2 kW,31.10.25 03:26,31.10.25 03:26
BM129,BM0129PT,02.10.22,Banteay Meanchey,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.8 kW,31.10.25 03:26,31.10.25 03:26
BM131,BM0131P,04.10.22,Banteay Meanchey,,,,5.32,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
BM132,BM0132P,09.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
BM133,BM0133P,20.11.23,Banteay Meanchey,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
BM134,BM0134P,07.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
BM137,BM0137P,09.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
BM141,BM0141P,09.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
BM142,BM0142R5,16.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
BM143,BM0143P,16.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
BM144,BM0144PT,04.06.22,Banteay Meanchey,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
BM146,BM0146P,14.08.21,Banteay Meanchey,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
BM147,BM0147RD,13.08.21,Banteay Meanchey,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
BM148,BM0148RD,19.11.23,Banteay Meanchey,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
BM149,BM0149P,17.11.23,Banteay Meanchey,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
BM150,BM0150P,05.05.23,Banteay Meanchey,,,,3.9,650W MH-650W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 1.9 kW,31.10.25 03:26,31.10.25 03:26
BM153,BM0153P,18.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 1.6 kW,31.10.25 03:26,31.10.25 03:26
BM154,BM0154P,18.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.3 kW,31.10.25 03:26,31.10.25 03:26
BM155,BM0155P,16.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 1.7 kW,31.10.25 03:26,31.10.25 03:26
BM156,BM0156P,17.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
BM157,BM0157P,17.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 1.9 kW,31.10.25 03:26,31.10.25 03:26
BM158,BM0158P,19.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
BM159,BM0159P,19.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
BM160,BM0160P,15.05.21,Banteay Meanchey,,,,3.6,450W JKM-450M,PO: PON2020303360 | Project: Solar 2021-115 New Site | Grid: Grid | Power: Grid+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
